Listening to port 4567
Connected!!!
0.1 99.7856 -26.9894 3.42549
0.1 98.8405 -27.2765 3.43198
0.1 98.2573 -27.3602 3.4294
0.1 98.104 -28.1128 3.44415
0.1 97.2972 -27.787 3.44387
0.1 96.5907 -28.2586 3.46053
0.1 95.5338 -28.7008 3.4519
0.1 95.0758 -29.2348 3.46014
0.1 94.3695 -29.2166 3.47222
0.1 93.4634 -29.627 3.47632
0.1 92.56 -29.714 3.47398
0.1 92.0081 -29.4284 3.48077
0.1 91.5021 -29.5922 3.49144
0.1 90.7958 -29.8686 3.49969
0.1 90.0048 -30.3129 3.5061
0.1 89.7223 -30.6097 3.51028
0.1 88.988 -30.6838 3.52943
0.1 88.3957 -31.0115 3.53938
0.1 87.9291 -31.2528 3.54775
0.1 86.8483 -31.4304 3.55447
0.1 85.9128 -31.932 3.56762
0.1 85.447 -32.7591 3.57438
0.1 84.6214 -32.8333 3.58228
0.1 83.8898 -33.0549 3.61084
0.1 83.5474 -33.55 3.61084
0.1 82.8269 -33.9088 3.62738
0.1 82.0748 -34.3219 3.63804
0.1 81.6798 -34.4557 3.64657
0.1 81.014 -34.7271 3.66403
0.1 80.4326 -35.232 3.68154
0.1 79.5583 -35.3983 3.68565
0.1 78.5948 -35.7645 3.69319
0.1 78.0938 -36.152 3.70691
0.1 77.3408 -36.4025 3.73338
0.1 77.1287 -37.534 3.72358
0.1 76.1377 -37.4819 3.74265
0.1 75.4059 -37.919 3.75313
0.1 75.0445 -38.4751 3.76447
0.1 74.4835 -38.8011 3.77533
0.1 73.8997 -39.4218 3.77876
0.1 73.3474 -39.9937 3.78286
0.1 72.2494 -40.8099 3.79028
0.1 71.5065 -41.1178 3.78591
0.1 71.3597 -40.9971 3.79316
0.1 70.7632 -41.3912 3.79743
0.1 70.032 -42.0948 3.79488
0.1 69.6474 -42.5823 3.79361
0.1 69.2988 -43.2993 3.7903
0.1 68.5965 -43.5322 3.80815
0.1 67.8198 -44.0636 3.81493
0.1 66.9899 -44.5201 3.82508
0.1 66.6736 -45.1138 3.82408
0.1 65.8157 -45.4421 3.8416
0.1 65.2968 -46.0813 3.85151
0.1 64.8177 -46.5331 3.85381
0.1 64.1011 -47.1479 3.84847
0.1 63.5509 -47.463 3.86288
0.1 62.5831 -48.2556 3.86001
0.1 61.8956 -48.8131 3.85996
0.1 61.6873 -49.3945 3.86153
0.1 61.283 -49.8031 3.87727
0.1 60.6853 -50.7288 3.85835
0.1 60.1761 -51.7785 3.86545
0.1 59.2699 -52.1182 3.87188
0.1 58.9129 -52.0073 3.88767
0.1 57.8128 -52.8958 3.88265
0.1 57.3958 -53.5097 3.88471
0.1 57.0402 -53.8424 3.89627
0.1 56.2769 -54.7455 3.89563
0.1 55.4959 -55.2108 3.89395
0.1 54.9977 -55.2899 3.90439
0.1 54.5697 -55.7081 3.91054
0.1 53.5519 -56.5406 3.90559
0.1 53.1299 -57.0499 3.90411
0.1 52.6346 -57.9304 3.91637
0.1 51.9211 -58.3325 3.92484
0.1 51.3468 -58.9338 3.91821
0.1 50.7241 -59.5225 3.92299
0.1 50.2785 -60.3255 3.91596
0.1 49.5014 -60.7562 3.92655
0.1 49.1448 -61.2747 3.92681
0.1 48.6137 -61.8293 3.92455
0.1 48.1711 -62.5878 3.93192
0.1 47.9616 -63.4191 3.9327
0.1 46.9779 -63.6555 3.93169
0.1 45.9506 -64.2804 3.91665
0.1 45.3236 -64.6666 3.91684
0.1 45.2836 -65.4913 3.92168
0.1 44.5135 -65.6087 3.93128
0.1 43.9949 -66.3866 3.93778
0.1 43.5301 -67.349 3.93602
0.1 42.9788 -68.1267 3.94603
0.1 42.2524 -68.2186 3.94071
0.1 41.8839 -68.8463 3.94231
0.1 41.3116 -69.1656 3.93123
0.1 40.8738 -70.2558 3.93424
0.1 40.0934 -70.7884 3.94232
0.1 39.3018 -71.3985 3.93364
0.1 38.5879 -71.8645 3.94205
0.1 37.9134 -72.396 3.92527
0.1 37.699 -72.9308 3.93589
0.1 37.3696 -73.4096 3.92856
0.1 36.7345 -74.1874 3.9403
0.1 36.1182 -74.6707 3.93531
0.1 35.7454 -75.0425 3.92941
0.1 35.0198 -75.3473 3.92876
0.1 34.3426 -76.0979 3.91808
0.1 33.9689 -76.6689 3.92224
0.1 33.1028 -77.2832 3.91857
0.1 32.3344 -77.8524 3.89519
0.1 32.0183 -78.3664 3.90549
0.1 31.7471 -78.5985 3.88597
0.1 31.5141 -79.2202 3.8913
0.1 31.0064 -79.9286 3.89191
0.1 30.3472 -80.112 3.89039
0.1 29.5347 -80.6053 3.87724
0.1 28.8289 -81.5039 3.87868
0.1 28.044 -81.7828 3.85909
0.1 27.6894 -82.4866 3.85115
0.1 27.022 -82.879 3.84182
0.1 26.6144 -83.2328 3.84486
0.1 26.1116 -83.9845 3.83024
0.1 25.909 -84.571 3.81922
0.1 25.4753 -84.8722 3.83385
0.1 24.7597 -85.215 3.82882
0.1 24.0947 -86.006 3.81333
0.1 23.3963 -86.48 3.78837
0.1 22.8731 -86.6567 3.77171
0.1 21.9464 -86.9614 3.76613
0.1 20.9304 -87.1784 3.7435
0.1 20.5417 -87.5794 3.72687
0.1 20.2079 -88.3136 3.71692
0.1 19.3147 -88.4227 3.70839
0.1 18.657 -89.0133 3.68958
0.1 17.7793 -89.7136 3.66008
0.1 17.1239 -90.0372 3.65432
0.1 16.9167 -89.8392 3.65351
0.1 16.3144 -90.1933 3.63824
0.1 15.4267 -90.3444 3.62214
0.1 14.7018 -90.7943 3.61156
0.1 13.9463 -90.9831 3.59814
0.1 13.5871 -91.2983 3.57955
0.1 12.7346 -91.7486 3.57156
0.1 12.2024 -92.0543 3.5601
0.1 11.5011 -92.0946 3.53401
0.1 11.0064 -91.9332 3.51794
0.1 10.2685 -92.4225 3.49348
0.1 9.43039 -92.8618 3.48418
0.1 8.92325 -93.0254 3.46523
0.1 8.38229 -93.1848 3.44832
0.1 7.32477 -93.5868 3.42617
0.1 6.73138 -93.4329 3.40835
0.1 6.1861 -94.0575 3.39281
0.1 5.62624 -93.9155 3.36383
0.1 5.27096 -94.1323 3.35665
0.1 4.6382 -93.8145 3.32994
0.1 3.79309 -94.2813 3.3107
0.1 3.48604 -94.3605 3.29084
0.1 2.55221 -94.183 3.2682
0.1 1.62874 -94.5948 3.24647
0.1 1.293 -95.1112 3.22835
0.1 1.0042 -95.2611 3.21281
0.1 0.319152 -94.9092 3.20279
0.1 -0.572815 -94.8668 3.18802
0.1 -0.906777 -94.8752 3.15772
0.1 -2.33113 -95.1639 3.14392
0.1 -2.84433 -94.9837 3.12945
0.1 -3.35691 -94.6869 3.12364
0.1 -4.1035 -94.6601 3.1109
0.1 -4.80044 -94.1753 3.09099
0.1 -5.56071 -94.3715 3.07601
0.1 -6.29784 -94.4397 3.05898
0.1 -6.47347 -94.4319 3.04929
0.1 -7.32273 -94.1735 3.02673
0.1 -7.93488 -94.3123 3.01394
0.1 -8.96508 -94.4407 2.99293
0.1 -9.28059 -94.3172 2.98516
0.1 -9.96303 -93.6187 2.97241
0.1 -10.4358 -93.8026 2.97683
0.1 -11.2266 -93.3469 2.96023
0.1 -11.5764 -93.3672 2.9289
0.1 -12.4368 -93.5983 2.90123
0.1 -13.0972 -93.1395 2.89427
0.1 -14.0867 -93.1246 2.87744
0.1 -14.4392 -92.9365 2.87648
0.1 -15.1104 -92.5212 2.86196
0.1 -15.9938 -92.1379 2.8447
0.1 -16.3182 -92.1339 2.83838
0.1 -16.9334 -91.7596 2.80944
0.1 -17.5333 -92.3333 2.81425
0.1 -18.2486 -91.8455 2.79648
0.1 -19.2232 -91.475 2.78008
0.1 -19.7621 -91.185 2.76036
0.1 -20.2305 -90.9323 2.74261
0.1 -20.8733 -90.2422 2.72201
0.1 -21.1912 -90.0237 2.70629
0.1 -21.6427 -89.6778 2.67932
0.1 -22.4231 -89.6068 2.65914
0.1 -22.9225 -89.2262 2.6499
0.1 -23.745 -89.0128 2.62897
0.1 -24.8401 -88.3079 2.6072
0.1 -24.9387 -88.0307 2.59334
0.1 -25.6444 -87.9074 2.58803
0.1 -26.2003 -87.3347 2.56074
0.1 -26.6113 -87.0223 2.53987
0.1 -27.0193 -86.769 2.53698
0.1 -27.4252 -85.9377 2.50935
0.1 -27.832 -85.626 2.48569
0.1 -28.5575 -85.7065 2.47423
0.1 -28.8945 -85.4934 2.45789
0.1 -29.7829 -84.7328 2.43422
0.1 -30.1461 -84.3874 2.41458
0.1 -30.6056 -83.4641 2.38053
0.1 -31.1096 -82.9699 2.36472
0.1 -31.8012 -82.4294 2.34796
0.1 -32.2042 -81.8817 2.32594
0.1 -32.4483 -81.4247 2.30058
0.1 -33.0858 -80.7801 2.28742
0.1 -33.4374 -80.2093 2.26241
0.1 -33.5843 -79.6373 2.24548
0.1 -34.3573 -78.9677 2.22916
0.1 -34.7315 -78.4948 2.19344
0.1 -34.6599 -77.8536 2.16645
0.1 -35.2284 -77.4442 2.14955
0.1 -35.5433 -76.7005 2.13346
0.1 -36.232 -75.9922 2.10287
0.1 -36.4312 -74.9583 2.08965
0.1 -37.0804 -75.0445 2.06666
0.1 -36.8708 -74.2765 2.04583
0.1 -37.362 -73.4588 2.02668
0.1 -37.46 -73.0701 2.00387
0.1 -37.7327 -72.3754 1.97498
0.1 -37.8761 -71.5878 1.95023
0.1 -38.3096 -70.6177 1.94316
0.1 -38.4462 -70.1496 1.9279
0.1 -38.8279 -69.2432 1.88622
0.1 -39.0486 -68.6575 1.87567
0.1 -39.3445 -68.3908 1.85923
0.1 -39.6003 -67.6323 1.85164
0.1 -39.58 -66.6892 1.83221
0.1 -40.2365 -65.8548 1.81227
0.1 -40.3785 -65.0199 1.79071
0.1 -40.2254 -64.6779 1.77175
0.1 -40.2054 -64.1077 1.75984
0.1 -40.3948 -62.9556 1.75057
0.1 -40.5297 -61.9935 1.7222
0.1 -40.4795 -61.7772 1.7242
0.1 -40.5485 -60.8733 1.7
0.1 -40.9587 -59.9494 1.69144
0.1 -40.9592 -59.1737 1.67024
0.1 -41.2313 -58.4649 1.67467
0.1 -41.3926 -57.9273 1.66032
0.1 -41.3016 -56.6979 1.64444
0.1 -41.3376 -55.8892 1.63051
0.1 -41.0474 -55.1527 1.61824
0.1 -41.1299 -54.7481 1.6313
0.1 -41.1864 -54.2359 1.62716
0.1 -41.1881 -53.4238 1.62292
0.1 -41.0486 -52.4785 1.6089
0.1 -41.2076 -51.7051 1.59597
0.1 -40.8352 -50.545 1.58524
0.1 -40.9225 -50.051 1.5708
0.1 -41.124 -48.9725 1.56304
0.1 -41.0166 -48.2236 1.55561
0.1 -40.9877 -48.2376 1.55838
